simulation_id,team,points
38,Louisiana,82
38,Lutheran South,33
38,Lutheran St. Charles,0
38,Mehlville,33
38,Monett,19
38,Nerinx Hall,59
38,Nevada,13
38,New Covenant Academy,0
38,Notre Dame (Cape Girardeau),0
38,Notre Dame (St. Louis),0
38,Notre Dame de Sion,72
38,Parkway Central,237
38,Parkway North,3
38,Parkway West,74
38,Platte County,8
38,Poplar Bluff,0
38,Principia,7
38,Rockwood Summit,124
38,STEAM Academy,0
38,Savannah,3
38,Smithville,0
38,St. Charles West,0
38,St. Dominic,0
38,St. Michael the Archangel,40
38,St. Pius X (Kansas City),0
38,St. Teresa's Academy,148
38,Summit Christian Academy,0
38,Timberland,28
38,Ursuline Academy,45
38,Villa Duchesne,164
38,Visitation Academy,153
38,Warrensburg,0
38,Washington,0
38,Webb City,36
38,Webster Groves,147
38,West Plains,12
39,Battle,0
39,Belton,0
39,Bolivar,1
39,Camdenton,0
39,Capital City,8
39,Carl Junction,13
39,Central (Cape Girardeau),53
39,Central (Springfield),1
39,Clayton,67
39,Father Tolton,153
39,Ft. Zumwalt East,11
39,Ft. Zumwalt South,14
39,Glendale,29
39,Grain Valley,96
39,Grandview,0
39,Greenwood,11
39,Hannibal,1
39,Hillcrest,0
39,Holt,0
39,Incarnate Word Academy,4
39,Jefferson City,0
39,John Burroughs,99
39,Kearney,34
39,Ladue Horton Watkins,40
39,Lebanon,43
39,Lincoln College Prep,0
39,Logan-Rogersville,0
39,Louisiana,79
39,Lutheran South,35
39,Lutheran St. Charles,0
39,Mehlville,37
39,Monett,9
39,Nerinx Hall,76
39,Nevada,11
39,New Covenant Academy,0
39,Notre Dame (Cape Girardeau),0
39,Notre Dame (St. Louis),0
39,Notre Dame de Sion,70
39,Parkway Central,236
39,Parkway North,5
39,Parkway West,81
39,Platte County,7
39,Poplar Bluff,4
39,Principia,3
39,Rockwood Summit,106
39,STEAM Academy,0
39,Savannah,1
39,Smithville,0
39,St. Charles West,0
39,St. Dominic,0
39,St. Michael the Archangel,40
39,St. Pius X (Kansas City),0
39,St. Teresa's Academy,161
39,Summit Christian Academy,0
39,Timberland,26
39,Ursuline Academy,52
39,Villa Duchesne,142
39,Visitation Academy,143
39,Warrensburg,0
39,Washington,0
39,Webb City,12
39,Webster Groves,141
39,West Plains,15
40,Battle,0
40,Belton,0
40,Bolivar,0
40,Camdenton,0
40,Capital City,16
40,Carl Junction,12
40,Central (Cape Girardeau),53
40,Central (Springfield),0
40,Clayton,65
40,Father Tolton,161
40,Ft. Zumwalt East,6
40,Ft. Zumwalt South,11
40,Glendale,29
40,Grain Valley,106
40,Grandview,0
40,Greenwood,12
40,Hannibal,0
40,Hillcrest,0
40,Holt,0
40,Incarnate Word Academy,5
40,Jefferson City,0
40,John Burroughs,112
40,Kearney,28
40,Ladue Horton Watkins,40
40,Lebanon,26
40,Lincoln College Prep,0
40,Logan-Rogersville,0
40,Louisiana,85
40,Lutheran South,29
40,Lutheran St. Charles,4
40,Mehlville,33
40,Monett,6
40,Nerinx Hall,76
40,Nevada,14
40,New Covenant Academy,0
40,Notre Dame (Cape Girardeau),0
40,Notre Dame (St. Louis),0
40,Notre Dame de Sion,49
40,Parkway Central,238
40,Parkway North,5
40,Parkway West,83
40,Platte County,13
40,Poplar Bluff,2
40,Principia,7
40,Rockwood Summit,100
40,STEAM Academy,0
40,Savannah,6
40,Smithville,0
40,St. Charles West,0
40,St. Dominic,0
40,St. Michael the Archangel,34
40,St. Pius X (Kansas City),0
40,St. Teresa's Academy,155
40,Summit Christian Academy,0
40,Timberland,24
40,Ursuline Academy,51
40,Villa Duchesne,152
40,Visitation Academy,164
40,Warrensburg,0
40,Washington,0
40,Webb City,14
40,Webster Groves,132
40,West Plains,12
41,Battle,0
41,Belton,0
41,Bolivar,0
41,Camdenton,0
41,Capital City,15
41,Carl Junction,11
41,Central (Cape Girardeau),54
41,Central (Springfield),0
41,Clayton,76
41,Father Tolton,146
41,Ft. Zumwalt East,9
41,Ft. Zumwalt South,11
41,Glendale,23
41,Grain Valley,82
41,Grandview,2
41,Greenwood,9
41,Hannibal,0
41,Hillcrest,0
41,Holt,0
41,Incarnate Word Academy,4
41,Jefferson City,0
41,John Burroughs,105
41,Kearney,38
41,Ladue Horton Watkins,46
41,Lebanon,35
41,Lincoln College Prep,0
41,Logan-Rogersville,0
41,Louisiana,95
41,Lutheran South,31
41,Lutheran St. Charles,8
41,Mehlville,31
41,Monett,11
41,Nerinx Hall,54
41,Nevada,16
41,New Covenant Academy,0
41,Notre Dame (Cape Girardeau),3
41,Notre Dame (St. Louis),0
41,Notre Dame de Sion,38
41,Parkway Central,239
41,Parkway North,0
41,Parkway West,87
41,Platte County,2
41,Poplar Bluff,7
41,Principia,8
41,Rockwood Summit,119
41,STEAM Academy,0
41,Savannah,1
41,Smithville,1
41,St. Charles West,0
41,St. Dominic,0
41,St. Michael the Archangel,42
41,St. Pius X (Kansas City),0
41,St. Teresa's Academy,152
41,Summit Christian Academy,0
41,Timberland,24
41,Ursuline Academy,52
41,Villa Duchesne,138
41,Visitation Academy,157
41,Warrensburg,0
41,Washington,0
41,Webb City,13
41,Webster Groves,157
41,West Plains,18
42,Battle,0
42,Belton,0
42,Bolivar,0
42,Camdenton,0
42,Capital City,15
42,Carl Junction,6
42,Central (Cape Girardeau),57
42,Central (Springfield),2
42,Clayton,45
42,Father Tolton,152
42,Ft. Zumwalt East,13
42,Ft. Zumwalt South,7
42,Glendale,54
42,Grain Valley,95
42,Grandview,0
42,Greenwood,7
42,Hannibal,0
42,Hillcrest,0
42,Holt,0
42,Incarnate Word Academy,6
42,Jefferson City,0
42,John Burroughs,105
42,Kearney,23
42,Ladue Horton Watkins,45
42,Lebanon,43
42,Lincoln College Prep,0
42,Logan-Rogersville,0
42,Louisiana,71
42,Lutheran South,32
42,Lutheran St. Charles,0
42,Mehlville,34
42,Monett,10
42,Nerinx Hall,80
42,Nevada,12
42,New Covenant Academy,0
42,Notre Dame (Cape Girardeau),0
42,Notre Dame (St. Louis),0
42,Notre Dame de Sion,46
42,Parkway Central,238
42,Parkway North,5
42,Parkway West,83
42,Platte County,2
42,Poplar Bluff,0
42,Principia,3
42,Rockwood Summit,107
42,STEAM Academy,0
42,Savannah,22
42,Smithville,0
42,St. Charles West,0
42,St. Dominic,0
42,St. Michael the Archangel,46
42,St. Pius X (Kansas City),0
42,St. Teresa's Academy,152
42,Summit Christian Academy,0
42,Timberland,28
42,Ursuline Academy,55
42,Villa Duchesne,153
42,Visitation Academy,149
42,Warrensburg,0
42,Washington,0
42,Webb City,6
42,Webster Groves,142
42,West Plains,19
43,Battle,0
43,Belton,0
43,Bolivar,1
43,Camdenton,0
43,Capital City,14
43,Carl Junction,12
43,Central (Cape Girardeau),54
43,Central (Springfield),2
43,Clayton,57
43,Father Tolton,156
43,Ft. Zumwalt East,14
43,Ft. Zumwalt South,11
43,Glendale,35
43,Grain Valley,82
43,Grandview,0
43,Greenwood,11
43,Hannibal,0
43,Hillcrest,0
43,Holt,0
43,Incarnate Word Academy,0
43,Jefferson City,0
43,John Burroughs,108
43,Kearney,65
43,Ladue Horton Watkins,37
43,Lebanon,42
43,Lincoln College Prep,0
43,Logan-Rogersville,0
43,Louisiana,72
43,Lutheran South,33
43,Lutheran St. Charles,0
43,Mehlville,33
43,Monett,17
43,Nerinx Hall,79
43,Nevada,11
43,New Covenant Academy,0
43,Notre Dame (Cape Girardeau),0
43,Notre Dame (St. Louis),0
43,Notre Dame de Sion,28
43,Parkway Central,236
43,Parkway North,3
43,Parkway West,93
43,Platte County,4
43,Poplar Bluff,4
43,Principia,7
43,Rockwood Summit,120
43,STEAM Academy,0
43,Savannah,0
43,Smithville,0
43,St. Charles West,0
43,St. Dominic,0
43,St. Michael the Archangel,40
43,St. Pius X (Kansas City),0
43,St. Teresa's Academy,140
43,Summit Christian Academy,0
43,Timberland,23
43,Ursuline Academy,50
43,Villa Duchesne,141
43,Visitation Academy,167
43,Warrensburg,0
43,Washington,0
43,Webb City,7
43,Webster Groves,140
43,West Plains,21
44,Battle,0
44,Belton,0
44,Bolivar,1
44,Camdenton,0
44,Capital City,13
44,Carl Junction,12
44,Central (Cape Girardeau),54
44,Central (Springfield),0
44,Clayton,69
44,Father Tolton,148
44,Ft. Zumwalt East,9
44,Ft. Zumwalt South,14
44,Glendale,32
44,Grain Valley,75
44,Grandview,0
44,Greenwood,11
44,Hannibal,0
44,Hillcrest,0
44,Holt,0
44,Incarnate Word Academy,0
44,Jefferson City,0
44,John Burroughs,118
44,Kearney,41
44,Ladue Horton Watkins,33
44,Lebanon,42
44,Lincoln College Prep,0
44,Logan-Rogersville,0
44,Louisiana,88
44,Lutheran South,30
44,Lutheran St. Charles,0
44,Mehlville,35
44,Monett,8
44,Nerinx Hall,64
44,Nevada,12
44,New Covenant Academy,0
44,Notre Dame (Cape Girardeau),0
44,Notre Dame (St. Louis),0
44,Notre Dame de Sion,58
44,Parkway Central,243
44,Parkway North,6
44,Parkway West,72
44,Platte County,6
44,Poplar Bluff,4
44,Principia,9
44,Rockwood Summit,108
44,STEAM Academy,0
44,Savannah,3
44,Smithville,0
44,St. Charles West,0
44,St. Dominic,0
44,St. Michael the Archangel,40
44,St. Pius X (Kansas City),0
44,St. Teresa's Academy,156
44,Summit Christian Academy,0
44,Timberland,28
44,Ursuline Academy,60
44,Villa Duchesne,149
44,Visitation Academy,149
44,Warrensburg,0
44,Washington,0
44,Webb City,12
44,Webster Groves,137
44,West Plains,21
45,Battle,0
45,Belton,0
45,Bolivar,0
45,Camdenton,0
45,Capital City,16
45,Carl Junction,11
45,Central (Cape Girardeau),56
45,Central (Springfield),0
45,Clayton,55
45,Father Tolton,152
45,Ft. Zumwalt East,12
45,Ft. Zumwalt South,8
45,Glendale,30
45,Grain Valley,93
45,Grandview,0
45,Greenwood,7
45,Hannibal,0
45,Hillcrest,0
45,Holt,0
45,Incarnate Word Academy,1
45,Jefferson City,0
45,John Burroughs,101
45,Kearney,59
45,Ladue Horton Watkins,45
45,Lebanon,29
45,Lincoln College Prep,0
45,Logan-Rogersville,0
45,Louisiana,76
45,Lutheran South,31
45,Lutheran St. Charles,9
45,Mehlville,31
45,Monett,7
45,Nerinx Hall,61
45,Nevada,11
45,New Covenant Academy,0
45,Notre Dame (Cape Girardeau),0
45,Notre Dame (St. Louis),0
45,Notre Dame de Sion,73
45,Parkway Central,228
45,Parkway North,4
45,Parkway West,83
45,Platte County,7
45,Poplar Bluff,6
45,Principia,4
45,Rockwood Summit,117
45,STEAM Academy,0
45,Savannah,1
45,Smithville,0
45,St. Charles West,0
45,St. Dominic,0
45,St. Michael the Archangel,40
45,St. Pius X (Kansas City),0
45,St. Teresa's Academy,149
45,Summit Christian Academy,0
45,Timberland,29
45,Ursuline Academy,44
45,Villa Duchesne,122
45,Visitation Academy,161
45,Warrensburg,0
45,Washington,0
45,Webb City,13
45,Webster Groves,152
45,West Plains,36
46,Battle,0
46,Belton,0
46,Bolivar,0
46,Camdenton,0
46,Capital City,14
46,Carl Junction,13
46,Central (Cape Girardeau),60
46,Central (Springfield),5
46,Clayton,86
46,Father Tolton,157
46,Ft. Zumwalt East,14
46,Ft. Zumwalt South,13
46,Glendale,31
46,Grain Valley,88
46,Grandview,0
46,Greenwood,12
46,Hannibal,0
46,Hillcrest,0
46,Holt,0
46,Incarnate Word Academy,1
46,Jefferson City,0
46,John Burroughs,88
46,Kearney,32
46,Ladue Horton Watkins,42
46,Lebanon,31
46,Lincoln College Prep,1
46,Logan-Rogersville,0
46,Louisiana,76
46,Lutheran South,32
46,Lutheran St. Charles,0
46,Mehlville,32
46,Monett,6
46,Nerinx Hall,81
46,Nevada,11
46,New Covenant Academy,0
46,Notre Dame (Cape Girardeau),0
46,Notre Dame (St. Louis),0
46,Notre Dame de Sion,50
46,Parkway Central,243
46,Parkway North,2
46,Parkway West,88
46,Platte County,6
46,Poplar Bluff,6
46,Principia,3
46,Rockwood Summit,120
46,STEAM Academy,0
46,Savannah,3
46,Smithville,0
46,St. Charles West,0
46,St. Dominic,0
46,St. Michael the Archangel,41
46,St. Pius X (Kansas City),0
46,St. Teresa's Academy,104
46,Summit Christian Academy,0
46,Timberland,26
46,Ursuline Academy,53
46,Villa Duchesne,146
46,Visitation Academy,148
46,Warrensburg,0
46,Washington,0
46,Webb City,41
46,Webster Groves,137
46,West Plains,27
47,Battle,0
47,Belton,0
47,Bolivar,1
47,Camdenton,0
47,Capital City,17
47,Carl Junction,12
47,Central (Cape Girardeau),60
47,Central (Springfield),2
47,Clayton,59
47,Father Tolton,138
47,Ft. Zumwalt East,10
47,Ft. Zumwalt South,7
47,Glendale,19
47,Grain Valley,84
47,Grandview,0
47,Greenwood,13
47,Hannibal,0
47,Hillcrest,0
47,Holt,0
47,Incarnate Word Academy,0
47,Jefferson City,0
47,John Burroughs,73
47,Kearney,44
47,Ladue Horton Watkins,46
47,Lebanon,28
47,Lincoln College Prep,0
47,Logan-Rogersville,0
47,Louisiana,63
47,Lutheran South,31
47,Lutheran St. Charles,0
47,Mehlville,35
47,Monett,7
47,Nerinx Hall,63
47,Nevada,11
47,New Covenant Academy,0
47,Notre Dame (Cape Girardeau),0
47,Notre Dame (St. Louis),0
47,Notre Dame de Sion,76
47,Parkway Central,245
47,Parkway North,9
47,Parkway West,95
47,Platte County,4
47,Poplar Bluff,0
47,Principia,8
47,Rockwood Summit,118
47,STEAM Academy,0
47,Savannah,3
47,Smithville,0
47,St. Charles West,0
47,St. Dominic,0
47,St. Michael the Archangel,50
47,St. Pius X (Kansas City),0
47,St. Teresa's Academy,155
47,Summit Christian Academy,0
47,Timberland,23
47,Ursuline Academy,43
47,Villa Duchesne,174
47,Visitation Academy,147
47,Warrensburg,0
47,Washington,0
47,Webb City,27
47,Webster Groves,149
47,West Plains,21
48,Battle,0
48,Belton,0
48,Bolivar,0
48,Camdenton,0
48,Capital City,18
48,Carl Junction,13
48,Central (Cape Girardeau),58
48,Central (Springfield),3
48,Clayton,63
48,Father Tolton,153
48,Ft. Zumwalt East,11
48,Ft. Zumwalt South,12
48,Glendale,37
48,Grain Valley,87
48,Grandview,0
48,Greenwood,6
48,Hannibal,0
48,Hillcrest,0
48,Holt,0
48,Incarnate Word Academy,4
48,Jefferson City,0
48,John Burroughs,99
48,Kearney,38
48,Ladue Horton Watkins,46
48,Lebanon,30
48,Lincoln College Prep,2
48,Logan-Rogersville,0
48,Louisiana,80
48,Lutheran South,33
48,Lutheran St. Charles,0
48,Mehlville,35
48,Monett,17
48,Nerinx Hall,60
48,Nevada,15
48,New Covenant Academy,0
48,Notre Dame (Cape Girardeau),1
48,Notre Dame (St. Louis),0
48,Notre Dame de Sion,78
48,Parkway Central,214
48,Parkway North,10
48,Parkway West,58
48,Platte County,7
48,Poplar Bluff,0
48,Principia,4
48,Rockwood Summit,103
48,STEAM Academy,0
48,Savannah,4
48,Smithville,0
48,St. Charles West,0
48,St. Dominic,0
48,St. Michael the Archangel,37
48,St. Pius X (Kansas City),0
48,St. Teresa's Academy,148
48,Summit Christian Academy,0
48,Timberland,23
48,Ursuline Academy,40
48,Villa Duchesne,169
48,Visitation Academy,165
48,Warrensburg,0
48,Washington,0
48,Webb City,16
48,Webster Groves,156
48,West Plains,17
49,Battle,0
49,Belton,0
49,Bolivar,0
49,Camdenton,0
49,Capital City,18
49,Carl Junction,13
49,Central (Cape Girardeau),55
49,Central (Springfield),2
49,Clayton,60
49,Father Tolton,145
49,Ft. Zumwalt East,14
49,Ft. Zumwalt South,9
49,Glendale,20
49,Grain Valley,99
49,Grandview,0
49,Greenwood,10
49,Hannibal,0
49,Hillcrest,0
49,Holt,0
49,Incarnate Word Academy,3
49,Jefferson City,0
49,John Burroughs,104
49,Kearney,28
49,Ladue Horton Watkins,43
49,Lebanon,32
49,Lincoln College Prep,1
49,Logan-Rogersville,0
49,Louisiana,98
49,Lutheran South,29
49,Lutheran St. Charles,0
49,Mehlville,35
49,Monett,11
49,Nerinx Hall,61
49,Nevada,11
49,New Covenant Academy,0
49,Notre Dame (Cape Girardeau),0
49,Notre Dame (St. Louis),0
49,Notre Dame de Sion,47
49,Parkway Central,239
49,Parkway North,2
49,Parkway West,93
49,Platte County,15
49,Poplar Bluff,6
49,Principia,1
49,Rockwood Summit,122
49,STEAM Academy,0
49,Savannah,2
49,Smithville,0
49,St. Charles West,0
49,St. Dominic,0
49,St. Michael the Archangel,44
49,St. Pius X (Kansas City),1
49,St. Teresa's Academy,159
49,Summit Christian Academy,0
49,Timberland,39
49,Ursuline Academy,28
49,Villa Duchesne,141
49,Visitation Academy,149
49,Warrensburg,0
49,Washington,0
49,Webb City,2
49,Webster Groves,148
49,West Plains,31
50,Battle,0
50,Belton,0
50,Bolivar,0
50,Camdenton,0
50,Capital City,14
50,Carl Junction,7
50,Central (Cape Girardeau),53
50,Central (Springfield),0
50,Clayton,60
50,Father Tolton,149
50,Ft. Zumwalt East,14
50,Ft. Zumwalt South,10
50,Glendale,29
50,Grain Valley,81
50,Grandview,0
50,Greenwood,4
50,Hannibal,0
50,Hillcrest,0
50,Holt,0
50,Incarnate Word Academy,3
50,Jefferson City,0
50,John Burroughs,103
50,Kearney,37
50,Ladue Horton Watkins,50
50,Lebanon,44
50,Lincoln College Prep,0
50,Logan-Rogersville,0
50,Louisiana,79
50,Lutheran South,33
50,Lutheran St. Charles,0
50,Mehlville,35
50,Monett,9
50,Nerinx Hall,62
50,Nevada,7
50,New Covenant Academy,0
50,Notre Dame (Cape Girardeau),2
50,Notre Dame (St. Louis),0
50,Notre Dame de Sion,61
50,Parkway Central,243
50,Parkway North,2
50,Parkway West,71
50,Platte County,4
50,Poplar Bluff,4
50,Principia,5
50,Rockwood Summit,97
50,STEAM Academy,0
50,Savannah,22
50,Smithville,0
50,St. Charles West,0
50,St. Dominic,0
50,St. Michael the Archangel,37
50,St. Pius X (Kansas City),0
50,St. Teresa's Academy,164
50,Summit Christian Academy,0
50,Timberland,26
50,Ursuline Academy,61
50,Villa Duchesne,147
50,Visitation Academy,139
50,Warrensburg,0
50,Washington,0
50,Webb City,15
50,Webster Groves,166
50,West Plains,21
51,Battle,0
51,Belton,0
51,Bolivar,0
51,Camdenton,0
51,Capital City,14
51,Carl Junction,6
51,Central (Cape Girardeau),67
51,Central (Springfield),4
51,Clayton,63
51,Father Tolton,151
51,Ft. Zumwalt East,14
51,Ft. Zumwalt South,17
51,Glendale,41
51,Grain Valley,107
51,Grandview,0
51,Greenwood,13
51,Hannibal,0
51,Hillcrest,0
51,Holt,0
51,Incarnate Word Academy,0
51,Jefferson City,0
51,John Burroughs,110
51,Kearney,42
51,Ladue Horton Watkins,39
51,Lebanon,47
51,Lincoln College Prep,0
51,Logan-Rogersville,0
51,Louisiana,64
51,Lutheran South,34
51,Lutheran St. Charles,0
51,Mehlville,34
51,Monett,9
51,Nerinx Hall,89
51,Nevada,14
51,New Covenant Academy,0
51,Notre Dame (Cape Girardeau),0
51,Notre Dame (St. Louis),0
51,Notre Dame de Sion,65
51,Parkway Central,227
51,Parkway North,5
51,Parkway West,105
51,Platte County,3
51,Poplar Bluff,2
51,Principia,1
51,Rockwood Summit,83
51,STEAM Academy,0
51,Savannah,4
51,Smithville,2
51,St. Charles West,0
51,St. Dominic,0
51,St. Michael the Archangel,37
51,St. Pius X (Kansas City),0
51,St. Teresa's Academy,142
51,Summit Christian Academy,0
51,Timberland,22
51,Ursuline Academy,65
51,Villa Duchesne,141
51,Visitation Academy,142
51,Warrensburg,0
51,Washington,0
51,Webb City,22
51,Webster Groves,107
51,West Plains,16
52,Battle,0
52,Belton,0
52,Bolivar,0
52,Camdenton,0
52,Capital City,11
52,Carl Junction,9
52,Central (Cape Girardeau),52
52,Central (Springfield),0
52,Clayton,70
52,Father Tolton,146
52,Ft. Zumwalt East,9
52,Ft. Zumwalt South,13
52,Glendale,33
52,Grain Valley,93
52,Grandview,0
52,Greenwood,11
52,Hannibal,0
52,Hillcrest,0
52,Holt,0
52,Incarnate Word Academy,0
52,Jefferson City,0
52,John Burroughs,105
52,Kearney,32
52,Ladue Horton Watkins,38
52,Lebanon,39
52,Lincoln College Prep,0
52,Logan-Rogersville,0
52,Louisiana,60
52,Lutheran South,32
52,Lutheran St. Charles,1
52,Mehlville,36
52,Monett,16
52,Nerinx Hall,61
52,Nevada,13
52,New Covenant Academy,0
52,Notre Dame (Cape Girardeau),0
52,Notre Dame (St. Louis),0
52,Notre Dame de Sion,62
52,Parkway Central,239
52,Parkway North,0
52,Parkway West,80
52,Platte County,7
52,Poplar Bluff,8
52,Principia,3
52,Rockwood Summit,108
52,STEAM Academy,0
52,Savannah,6
52,Smithville,0
52,St. Charles West,0
52,St. Dominic,0
52,St. Michael the Archangel,40
52,St. Pius X (Kansas City),0
52,St. Teresa's Academy,159
52,Summit Christian Academy,0
52,Timberland,22
52,Ursuline Academy,62
52,Villa Duchesne,166
52,Visitation Academy,156
52,Warrensburg,0
52,Washington,0
52,Webb City,14
52,Webster Groves,144
52,West Plains,14
53,Battle,0
53,Belton,0
53,Bolivar,0
53,Camdenton,0
53,Capital City,16
53,Carl Junction,9
53,Central (Cape Girardeau),58
53,Central (Springfield),0
53,Clayton,64
53,Father Tolton,144
53,Ft. Zumwalt East,8
53,Ft. Zumwalt South,9
53,Glendale,30
53,Grain Valley,102
53,Grandview,1
53,Greenwood,13
53,Hannibal,0
53,Hillcrest,0
53,Holt,0
53,Incarnate Word Academy,0
53,Jefferson City,0
53,John Burroughs,99
53,Kearney,47
53,Ladue Horton Watkins,37
53,Lebanon,41
53,Lincoln College Prep,0
53,Logan-Rogersville,0
53,Louisiana,61
53,Lutheran South,31
53,Lutheran St. Charles,0
53,Mehlville,35
53,Monett,8
53,Nerinx Hall,71
53,Nevada,11
53,New Covenant Academy,0
53,Notre Dame (Cape Girardeau),0
53,Notre Dame (St. Louis),0
53,Notre Dame de Sion,36
53,Parkway Central,216
53,Parkway North,6
53,Parkway West,74
53,Platte County,6
53,Poplar Bluff,0
53,Principia,10
53,Rockwood Summit,107
53,STEAM Academy,0
53,Savannah,6
53,Smithville,0
53,St. Charles West,0
53,St. Dominic,0
53,St. Michael the Archangel,40
53,St. Pius X (Kansas City),0
53,St. Teresa's Academy,156
53,Summit Christian Academy,0
53,Timberland,22
53,Ursuline Academy,57
53,Villa Duchesne,156
53,Visitation Academy,168
53,Warrensburg,0
53,Washington,0
53,Webb City,28
53,Webster Groves,162
53,West Plains,25
54,Battle,0
54,Belton,0
54,Bolivar,0
54,Camdenton,0
54,Capital City,19
54,Carl Junction,9
54,Central (Cape Girardeau),56
54,Central (Springfield),1
54,Clayton,52
54,Father Tolton,170
54,Ft. Zumwalt East,16
54,Ft. Zumwalt South,8
54,Glendale,25
54,Grain Valley,90
54,Grandview,0
54,Greenwood,11
54,Hannibal,0
54,Hillcrest,0
54,Holt,0
54,Incarnate Word Academy,4
54,Jefferson City,0
54,John Burroughs,99
54,Kearney,61
54,Ladue Horton Watkins,41
54,Lebanon,48
54,Lincoln College Prep,0
54,Logan-Rogersville,0
54,Louisiana,79
54,Lutheran South,32
54,Lutheran St. Charles,10
54,Mehlville,36
54,Monett,18
54,Nerinx Hall,56
54,Nevada,13
54,New Covenant Academy,0
54,Notre Dame (Cape Girardeau),0
54,Notre Dame (St. Louis),0
54,Notre Dame de Sion,67
54,Parkway Central,237
54,Parkway North,0
54,Parkway West,58
54,Platte County,6
54,Poplar Bluff,12
54,Principia,7
54,Rockwood Summit,112
54,STEAM Academy,0
54,Savannah,3
54,Smithville,0
54,St. Charles West,0
54,St. Dominic,0
54,St. Michael the Archangel,33
54,St. Pius X (Kansas City),0
54,St. Teresa's Academy,141
54,Summit Christian Academy,0
54,Timberland,30
54,Ursuline Academy,34
54,Villa Duchesne,123
54,Visitation Academy,148
54,Warrensburg,0
54,Washington,0
54,Webb City,18
54,Webster Groves,166
54,West Plains,21
55,Battle,0
55,Belton,0
55,Bolivar,0
55,Camdenton,0
55,Capital City,16
55,Carl Junction,12
55,Central (Cape Girardeau),62
55,Central (Springfield),2
55,Clayton,65
55,Father Tolton,150
55,Ft. Zumwalt East,15
55,Ft. Zumwalt South,13
55,Glendale,29
55,Grain Valley,95
55,Grandview,0
55,Greenwood,9
55,Hannibal,0
55,Hillcrest,0
55,Holt,0
55,Incarnate Word Academy,5
55,Jefferson City,0
55,John Burroughs,111
55,Kearney,38
55,Ladue Horton Watkins,48
55,Lebanon,34
55,Lincoln College Prep,0
55,Logan-Rogersville,0
55,Louisiana,67
55,Lutheran South,36
55,Lutheran St. Charles,6
55,Mehlville,35
55,Monett,14
55,Nerinx Hall,62
55,Nevada,13
55,New Covenant Academy,0
55,Notre Dame (Cape Girardeau),0
55,Notre Dame (St. Louis),0
55,Notre Dame de Sion,77
55,Parkway Central,235
55,Parkway North,8
55,Parkway West,81
55,Platte County,18
55,Poplar Bluff,0
55,Principia,5
55,Rockwood Summit,86
55,STEAM Academy,0
55,Savannah,5
55,Smithville,0
55,St. Charles West,0
55,St. Dominic,0
55,St. Michael the Archangel,37
55,St. Pius X (Kansas City),0
55,St. Teresa's Academy,139
55,Summit Christian Academy,0
55,Timberland,19
55,Ursuline Academy,68
55,Villa Duchesne,151
55,Visitation Academy,151
55,Warrensburg,0
55,Washington,0
55,Webb City,6
55,Webster Groves,134
55,West Plains,13
56,Battle,0
56,Belton,0
56,Bolivar,0
56,Camdenton,0
56,Capital City,15
56,Carl Junction,7
56,Central (Cape Girardeau),57
56,Central (Springfield),2
56,Clayton,41
56,Father Tolton,176
56,Ft. Zumwalt East,12
56,Ft. Zumwalt South,7
56,Glendale,41
56,Grain Valley,97
56,Grandview,0
56,Greenwood,12
56,Hannibal,0
56,Hillcrest,0
56,Holt,0
56,Incarnate Word Academy,3
56,Jefferson City,0
56,John Burroughs,99
56,Kearney,39
56,Ladue Horton Watkins,43
56,Lebanon,45
56,Lincoln College Prep,0
56,Logan-Rogersville,0
56,Louisiana,99
56,Lutheran South,32
56,Lutheran St. Charles,2
56,Mehlville,33
56,Monett,10
56,Nerinx Hall,55
56,Nevada,9
56,New Covenant Academy,0
56,Notre Dame (Cape Girardeau),0
56,Notre Dame (St. Louis),0
56,Notre Dame de Sion,46
56,Parkway Central,235
56,Parkway North,6
56,Parkway West,85
56,Platte County,14
56,Poplar Bluff,1
56,Principia,2
56,Rockwood Summit,93
56,STEAM Academy,0
56,Savannah,5
56,Smithville,0
56,St. Charles West,0
56,St. Dominic,0
56,St. Michael the Archangel,39
56,St. Pius X (Kansas City),0
56,St. Teresa's Academy,148
56,Summit Christian Academy,0
56,Timberland,20
56,Ursuline Academy,37
56,Villa Duchesne,157
56,Visitation Academy,148
56,Warrensburg,0
56,Washington,0
56,Webb City,31
56,Webster Groves,152
56,West Plains,15
57,Battle,0
57,Belton,0
57,Bolivar,1
57,Camdenton,0
57,Capital City,17
57,Carl Junction,11
57,Central (Cape Girardeau),61
57,Central (Springfield),0
57,Clayton,67
57,Father Tolton,129
57,Ft. Zumwalt East,3
57,Ft. Zumwalt South,9
57,Glendale,13
57,Grain Valley,75
57,Grandview,0
57,Greenwood,4
57,Hannibal,0
57,Hillcrest,0
57,Holt,0
57,Incarnate Word Academy,0
57,Jefferson City,0
57,John Burroughs,110
57,Kearney,40
57,Ladue Horton Watkins,58
57,Lebanon,45
57,Lincoln College Prep,0
57,Logan-Rogersville,0
57,Louisiana,80
57,Lutheran South,30
57,Lutheran St. Charles,2
57,Mehlville,32
57,Monett,20
57,Nerinx Hall,67
57,Nevada,11
57,New Covenant Academy,0
57,Notre Dame (Cape Girardeau),0
57,Notre Dame (St. Louis),0
57,Notre Dame de Sion,63
57,Parkway Central,235
57,Parkway North,6
57,Parkway West,71
