simulation_id,team,points
2,Francis Howell Central,0
2,Francis Howell North,0
2,Ft. Zumwalt Nort,6
2,Ft. Zumwalt North,0
2,Hickman,96
2,Jackson,60
2,Kickapoo,0
2,Kirkwood,169
2,Lafayette (Wildw,63
2,Lafayette (Wildwood),0
2,Lee's Summit,23
2,Lee's Summit Nor,42
2,Lee's Summit Wes,6
2,Lee's Summit West,9
2,Liberty,105
2,Liberty (Wentzvi,5
2,Liberty North,83
2,Lindbergh,15
2,MICDS,19
2,Marquette,107
2,Nixa,0
2,Oak Park,0
2,Ozark,22
2,Park Hill,17
2,Park Hill South,304
2,Parkway South,172
2,Pattonville,33
2,Pembroke Hill,89
2,Raymore-Peculiar,11
2,Republic,20
2,Rock Bridge,203
2,St. Joseph's Aca,267
2,St. Joseph's Academy,0
2,Staley,57
2,Truman,4
2,Westminster Chri,123
2,Westminster Christian Academy,0
3,Blue Springs,5
3,Blue Springs Sou,34
3,Blue Springs South,24
3,Carthage,14
3,Cor Jesu Academy,34
3,Eureka,71
3,Francis Howell,7
3,Francis Howell C,0
3,Francis Howell Central,0
3,Francis Howell North,0
3,Ft. Zumwalt Nort,2
3,Ft. Zumwalt North,0
3,Hickman,97
3,Jackson,34
3,Kickapoo,0
3,Kirkwood,168
3,Lafayette (Wildw,69
3,Lafayette (Wildwood),0
3,Lee's Summit,34
3,Lee's Summit Nor,36
3,Lee's Summit Wes,3
3,Lee's Summit West,12
3,Liberty,124
3,Liberty (Wentzvi,11
3,Liberty North,94
3,Lindbergh,22
3,MICDS,13
3,Marquette,104
3,Nixa,0
3,Oak Park,0
3,Ozark,21
3,Park Hill,16
3,Park Hill South,288
3,Parkway South,153
3,Pattonville,32
3,Pembroke Hill,106
3,Raymore-Peculiar,15
3,Republic,11
3,Rock Bridge,189
3,St. Joseph's Aca,293
3,St. Joseph's Academy,0
3,Staley,98
3,Truman,1
3,Westminster Chri,90
3,Westminster Christian Academy,0
4,Blue Springs,16
4,Blue Springs Sou,59
4,Blue Springs South,17
4,Carthage,13
4,Cor Jesu Academy,31
4,Eureka,98
4,Francis Howell,19
4,Francis Howell C,0
4,Francis Howell Central,0
4,Francis Howell North,0
4,Ft. Zumwalt Nort,17
4,Ft. Zumwalt North,0
4,Hickman,70
4,Jackson,27
4,Kickapoo,0
4,Kirkwood,140
4,Lafayette (Wildw,73
4,Lafayette (Wildwood),0
4,Lee's Summit,37
4,Lee's Summit Nor,48
4,Lee's Summit Wes,17
4,Lee's Summit West,9
4,Liberty,113
4,Liberty (Wentzvi,0
4,Liberty North,113
4,Lindbergh,28
4,MICDS,13
4,Marquette,128
4,Nixa,0
4,Oak Park,0
4,Ozark,15
4,Park Hill,16
4,Park Hill South,277
4,Parkway South,181
4,Pattonville,32
4,Pembroke Hill,91
4,Raymore-Peculiar,15
4,Republic,5
4,Rock Bridge,170
4,St. Joseph's Aca,267
4,St. Joseph's Academy,0
4,Staley,91
4,Truman,2
4,Westminster Chri,77
4,Westminster Christian Academy,0
5,Blue Springs,12
5,Blue Springs Sou,38
5,Blue Springs South,26
5,Carthage,15
5,Cor Jesu Academy,24
5,Eureka,80
5,Francis Howell,27
5,Francis Howell C,1
5,Francis Howell Central,0
5,Francis Howell North,0
5,Ft. Zumwalt Nort,17
5,Ft. Zumwalt North,0
5,Hickman,75
5,Jackson,29
5,Kickapoo,0
5,Kirkwood,181
5,Lafayette (Wildw,49
5,Lafayette (Wildwood),0
5,Lee's Summit,32
5,Lee's Summit Nor,37
5,Lee's Summit Wes,14
5,Lee's Summit West,9
5,Liberty,101
5,Liberty (Wentzvi,0
5,Liberty North,95
5,Lindbergh,21
5,MICDS,18
5,Marquette,98
5,Nixa,0
5,Oak Park,0
5,Ozark,31
5,Park Hill,17
5,Park Hill South,279
5,Parkway South,166
5,Pattonville,30
5,Pembroke Hill,99
5,Raymore-Peculiar,13
5,Republic,11
5,Rock Bridge,208
5,St. Joseph's Aca,276
5,St. Joseph's Academy,0
5,Staley,100
5,Truman,0
5,Westminster Chri,96
5,Westminster Christian Academy,0
6,Blue Springs,10
6,Blue Springs Sou,25
6,Blue Springs South,17
6,Carthage,15
6,Cor Jesu Academy,35
6,Eureka,77
6,Francis Howell,5
6,Francis Howell C,2
6,Francis Howell Central,0
6,Francis Howell North,0
6,Ft. Zumwalt Nort,16
6,Ft. Zumwalt North,0
6,Hickman,103
6,Jackson,30
6,Kickapoo,0
6,Kirkwood,129
6,Lafayette (Wildw,65
6,Lafayette (Wildwood),0
6,Lee's Summit,50
6,Lee's Summit Nor,45
6,Lee's Summit Wes,5
6,Lee's Summit West,9
6,Liberty,109
6,Liberty (Wentzvi,0
6,Liberty North,109
6,Lindbergh,22
6,MICDS,9
6,Marquette,92
6,Nixa,0
6,Oak Park,0
6,Ozark,26
6,Park Hill,15
6,Park Hill South,310
6,Parkway South,163
6,Pattonville,36
6,Pembroke Hill,90
6,Raymore-Peculiar,12
6,Republic,11
6,Rock Bridge,183
6,St. Joseph's Aca,300
6,St. Joseph's Academy,0
6,Staley,116
6,Truman,0
6,Westminster Chri,84
6,Westminster Christian Academy,0
7,Blue Springs,15
7,Blue Springs Sou,25
7,Blue Springs South,19
7,Carthage,4
7,Cor Jesu Academy,36
7,Eureka,59
7,Francis Howell,13
7,Francis Howell C,0
7,Francis Howell Central,0
7,Francis Howell North,0
7,Ft. Zumwalt Nort,5
7,Ft. Zumwalt North,0
7,Hickman,82
7,Jackson,35
7,Kickapoo,0
7,Kirkwood,173
7,Lafayette (Wildw,66
7,Lafayette (Wildwood),0
7,Lee's Summit,48
7,Lee's Summit Nor,32
7,Lee's Summit Wes,17
7,Lee's Summit West,9
7,Liberty,115
7,Liberty (Wentzvi,12
7,Liberty North,88
7,Lindbergh,22
7,MICDS,10
7,Marquette,117
7,Nixa,0
7,Oak Park,0
7,Ozark,12
7,Park Hill,14
7,Park Hill South,295
7,Parkway South,174
7,Pattonville,30
7,Pembroke Hill,100
7,Raymore-Peculiar,15
7,Republic,10
7,Rock Bridge,184
7,St. Joseph's Aca,294
7,St. Joseph's Academy,0
7,Staley,103
7,Truman,2
7,Westminster Chri,90
7,Westminster Christian Academy,0
8,Blue Springs,19
8,Blue Springs Sou,35
8,Blue Springs South,20
8,Carthage,15
8,Cor Jesu Academy,22
8,Eureka,102
8,Francis Howell,14
8,Francis Howell C,4
8,Francis Howell Central,0
8,Francis Howell North,0
8,Ft. Zumwalt Nort,32
8,Ft. Zumwalt North,0
8,Hickman,84
8,Jackson,42
8,Kickapoo,0
8,Kirkwood,149
8,Lafayette (Wildw,74
8,Lafayette (Wildwood),0
8,Lee's Summit,34
8,Lee's Summit Nor,37
8,Lee's Summit Wes,10
8,Lee's Summit West,11
8,Liberty,99
8,Liberty (Wentzvi,3
8,Liberty North,91
8,Lindbergh,25
8,MICDS,16
8,Marquette,106
8,Nixa,0
8,Oak Park,0
8,Ozark,20
8,Park Hill,15
8,Park Hill South,275
8,Parkway South,176
8,Pattonville,36
8,Pembroke Hill,98
8,Raymore-Peculiar,25
8,Republic,40
8,Rock Bridge,176
8,St. Joseph's Aca,288
8,St. Joseph's Academy,0
8,Staley,60
8,Truman,0
8,Westminster Chri,72
8,Westminster Christian Academy,0
9,Blue Springs,17
9,Blue Springs Sou,24
9,Blue Springs South,22
9,Carthage,14
9,Cor Jesu Academy,33
9,Eureka,88
9,Francis Howell,10
9,Francis Howell C,1
9,Francis Howell Central,0
9,Francis Howell North,0
9,Ft. Zumwalt Nort,1
9,Ft. Zumwalt North,0
9,Hickman,71
9,Jackson,17
9,Kickapoo,0
9,Kirkwood,164
9,Lafayette (Wildw,62
9,Lafayette (Wildwood),0
9,Lee's Summit,28
9,Lee's Summit Nor,37
9,Lee's Summit Wes,18
9,Lee's Summit West,7
9,Liberty,133
9,Liberty (Wentzvi,5
9,Liberty North,88
9,Lindbergh,23
9,MICDS,15
9,Marquette,111
9,Nixa,0
9,Oak Park,0
9,Ozark,16
9,Park Hill,17
9,Park Hill South,319
9,Parkway South,203
9,Pattonville,31
9,Pembroke Hill,80
9,Raymore-Peculiar,13
9,Republic,4
9,Rock Bridge,184
9,St. Joseph's Aca,254
9,St. Joseph's Academy,0
9,Staley,98
9,Truman,1
9,Westminster Chri,116
9,Westminster Christian Academy,0
10,Blue Springs,19
10,Blue Springs Sou,21
10,Blue Springs South,20
10,Carthage,16
10,Cor Jesu Academy,31
10,Eureka,114
10,Francis Howell,6
10,Francis Howell C,8
10,Francis Howell Central,0
10,Francis Howell North,0
10,Ft. Zumwalt Nort,10
10,Ft. Zumwalt North,0
10,Hickman,79
10,Jackson,37
10,Kickapoo,0
10,Kirkwood,168
10,Lafayette (Wildw,53
10,Lafayette (Wildwood),0
10,Lee's Summit,35
10,Lee's Summit Nor,45
10,Lee's Summit Wes,19
10,Lee's Summit West,11
10,Liberty,111
10,Liberty (Wentzvi,5
10,Liberty North,60
10,Lindbergh,21
10,MICDS,11
10,Marquette,136
10,Nixa,0
10,Oak Park,0
10,Ozark,19
10,Park Hill,16
10,Park Hill South,300
10,Parkway South,168
10,Pattonville,33
10,Pembroke Hill,104
10,Raymore-Peculiar,13
10,Republic,9
10,Rock Bridge,181
10,St. Joseph's Aca,280
10,St. Joseph's Academy,0
10,Staley,81
10,Truman,0
10,Westminster Chri,85
10,Westminster Christian Academy,0
11,Blue Springs,15
11,Blue Springs Sou,35
11,Blue Springs South,21
11,Carthage,15
11,Cor Jesu Academy,35
11,Eureka,91
11,Francis Howell,12
11,Francis Howell C,2
11,Francis Howell Central,0
11,Francis Howell North,0
11,Ft. Zumwalt Nort,11
11,Ft. Zumwalt North,0
11,Hickman,79
11,Jackson,47
11,Kickapoo,0
11,Kirkwood,152
11,Lafayette (Wildw,42
11,Lafayette (Wildwood),0
11,Lee's Summit,42
11,Lee's Summit Nor,28
11,Lee's Summit Wes,9
11,Lee's Summit West,12
11,Liberty,117
11,Liberty (Wentzvi,3
11,Liberty North,115
11,Lindbergh,25
11,MICDS,26
11,Marquette,100
11,Nixa,0
11,Oak Park,0
11,Ozark,13
11,Park Hill,15
11,Park Hill South,323
11,Parkway South,149
11,Pattonville,31
11,Pembroke Hill,86
11,Raymore-Peculiar,21
11,Republic,3
11,Rock Bridge,162
11,St. Joseph's Aca,301
11,St. Joseph's Academy,0
11,Staley,98
11,Truman,0
11,Westminster Chri,89
11,Westminster Christian Academy,0
12,Blue Springs,12
12,Blue Springs Sou,34
12,Blue Springs South,23
12,Carthage,15
12,Cor Jesu Academy,43
12,Eureka,76
12,Francis Howell,5
12,Francis Howell C,4
12,Francis Howell Central,0
12,Francis Howell North,0
12,Ft. Zumwalt Nort,6
12,Ft. Zumwalt North,0
12,Hickman,73
12,Jackson,39
12,Kickapoo,0
12,Kirkwood,138
12,Lafayette (Wildw,66
12,Lafayette (Wildwood),0
12,Lee's Summit,26
12,Lee's Summit Nor,48
12,Lee's Summit Wes,23
12,Lee's Summit West,11
12,Liberty,119
12,Liberty (Wentzvi,1
12,Liberty North,102
12,Lindbergh,22
12,MICDS,19
12,Marquette,89
12,Nixa,0
12,Oak Park,0
12,Ozark,19
12,Park Hill,15
12,Park Hill South,295
12,Parkway South,193
12,Pattonville,29
12,Pembroke Hill,106
12,Raymore-Peculiar,13
12,Republic,4
12,Rock Bridge,190
12,St. Joseph's Aca,292
12,St. Joseph's Academy,0
12,Staley,82
12,Truman,0
12,Westminster Chri,93
12,Westminster Christian Academy,0
13,Blue Springs,18
13,Blue Springs Sou,29
13,Blue Springs South,23
13,Carthage,16
13,Cor Jesu Academy,35
13,Eureka,71
13,Francis Howell,16
13,Francis Howell C,0
13,Francis Howell Central,0
13,Francis Howell North,0
13,Ft. Zumwalt Nort,9
13,Ft. Zumwalt North,0
13,Hickman,81
13,Jackson,49
13,Kickapoo,0
13,Kirkwood,140
13,Lafayette (Wildw,45
13,Lafayette (Wildwood),0
13,Lee's Summit,40
13,Lee's Summit Nor,38
13,Lee's Summit Wes,13
13,Lee's Summit West,9
13,Liberty,125
13,Liberty (Wentzvi,1
13,Liberty North,78
13,Lindbergh,28
13,MICDS,13
13,Marquette,113
13,Nixa,0
13,Oak Park,0
13,Ozark,22
13,Park Hill,16
13,Park Hill South,300
13,Parkway South,161
13,Pattonville,36
13,Pembroke Hill,111
13,Raymore-Peculiar,16
13,Republic,11
13,Rock Bridge,171
13,St. Joseph's Aca,298
13,St. Joseph's Academy,0
13,Staley,88
13,Truman,0
13,Westminster Chri,105
13,Westminster Christian Academy,0
14,Blue Springs,12
14,Blue Springs Sou,31
14,Blue Springs South,23
14,Carthage,15
14,Cor Jesu Academy,25
14,Eureka,82
14,Francis Howell,15
14,Francis Howell C,6
14,Francis Howell Central,0
14,Francis Howell North,0
14,Ft. Zumwalt Nort,13
14,Ft. Zumwalt North,0
14,Hickman,60
14,Jackson,36
14,Kickapoo,0
14,Kirkwood,174
14,Lafayette (Wildw,50
14,Lafayette (Wildwood),0
14,Lee's Summit,30
14,Lee's Summit Nor,54
14,Lee's Summit Wes,36
14,Lee's Summit West,12
14,Liberty,97
14,Liberty (Wentzvi,2
14,Liberty North,85
14,Lindbergh,18
14,MICDS,26
14,Marquette,97
14,Nixa,0
14,Oak Park,0
14,Ozark,19
14,Park Hill,15
14,Park Hill South,280
14,Parkway South,156
14,Pattonville,32
14,Pembroke Hill,114
14,Raymore-Peculiar,18
14,Republic,10
14,Rock Bridge,181
14,St. Joseph's Aca,293
14,St. Joseph's Academy,0
14,Staley,110
14,Truman,0
14,Westminster Chri,98
14,Westminster Christian Academy,0
15,Blue Springs,11
15,Blue Springs Sou,38
15,Blue Springs South,24
15,Carthage,16
15,Cor Jesu Academy,46
15,Eureka,79
15,Francis Howell,12
15,Francis Howell C,1
15,Francis Howell Central,0
15,Francis Howell North,0
15,Ft. Zumwalt Nort,4
15,Ft. Zumwalt North,0
15,Hickman,76
15,Jackson,22
15,Kickapoo,0
15,Kirkwood,150
15,Lafayette (Wildw,71
15,Lafayette (Wildwood),0
15,Lee's Summit,38
15,Lee's Summit Nor,50
15,Lee's Summit Wes,14
15,Lee's Summit West,11
15,Liberty,107
15,Liberty (Wentzvi,0
15,Liberty North,90
15,Lindbergh,22
15,MICDS,36
15,Marquette,114
15,Nixa,0
15,Oak Park,0
15,Ozark,30
15,Park Hill,16
15,Park Hill South,299
15,Parkway South,186
15,Pattonville,32
15,Pembroke Hill,84
15,Raymore-Peculiar,14
15,Republic,6
15,Rock Bridge,202
15,St. Joseph's Aca,269
15,St. Joseph's Academy,0
15,Staley,67
15,Truman,3
15,Westminster Chri,85
15,Westminster Christian Academy,0
16,Blue Springs,10
16,Blue Springs Sou,19
16,Blue Springs South,21
16,Carthage,13
16,Cor Jesu Academy,37
16,Eureka,85
16,Francis Howell,6
16,Francis Howell C,5
16,Francis Howell Central,0
16,Francis Howell North,0
16,Ft. Zumwalt Nort,7
16,Ft. Zumwalt North,0
16,Hickman,87
16,Jackson,35
16,Kickapoo,0
16,Kirkwood,143
16,Lafayette (Wildw,93
16,Lafayette (Wildwood),0
16,Lee's Summit,37
16,Lee's Summit Nor,39
16,Lee's Summit Wes,36
16,Lee's Summit West,11
16,Liberty,134
16,Liberty (Wentzvi,0
16,Liberty North,66
16,Lindbergh,20
16,MICDS,20
16,Marquette,103
16,Nixa,0
16,Oak Park,0
16,Ozark,15
16,Park Hill,16
16,Park Hill South,309
16,Parkway South,146
16,Pattonville,31
16,Pembroke Hill,81
16,Raymore-Peculiar,28
16,Republic,26
16,Rock Bridge,168
16,St. Joseph's Aca,297
16,St. Joseph's Academy,0
16,Staley,82
16,Truman,0
16,Westminster Chri,99
16,Westminster Christian Academy,0
17,Blue Springs,12
17,Blue Springs Sou,30
17,Blue Springs South,22
17,Carthage,2
17,Cor Jesu Academy,27
17,Eureka,54
17,Francis Howell,14
17,Francis Howell C,0
17,Francis Howell Central,0
17,Francis Howell North,0
17,Ft. Zumwalt Nort,15
17,Ft. Zumwalt North,0
17,Hickman,75
17,Jackson,34
17,Kickapoo,0
17,Kirkwood,155
17,Lafayette (Wildw,63
17,Lafayette (Wildwood),0
17,Lee's Summit,41
17,Lee's Summit Nor,35
17,Lee's Summit Wes,18
17,Lee's Summit West,12
17,Liberty,118
17,Liberty (Wentzvi,0
17,Liberty North,95
17,Lindbergh,19
17,MICDS,29
17,Marquette,123
17,Nixa,0
17,Oak Park,0
17,Ozark,20
17,Park Hill,16
17,Park Hill South,277
17,Parkway South,172
17,Pattonville,34
17,Pembroke Hill,108
17,Raymore-Peculiar,14
17,Republic,28
17,Rock Bridge,207
17,St. Joseph's Aca,277
17,St. Joseph's Academy,0
17,Staley,88
17,Truman,3
17,Westminster Chri,88
17,Westminster Christian Academy,0
18,Blue Springs,9
18,Blue Springs Sou,56
18,Blue Springs South,23
18,Carthage,21
18,Cor Jesu Academy,33
18,Eureka,79
18,Francis Howell,19
18,Francis Howell C,0
18,Francis Howell Central,0
18,Francis Howell North,0
18,Ft. Zumwalt Nort,3
18,Ft. Zumwalt North,0
18,Hickman,86
18,Jackson,28
18,Kickapoo,0
18,Kirkwood,162
18,Lafayette (Wildw,55
18,Lafayette (Wildwood),0
18,Lee's Summit,31
18,Lee's Summit Nor,37
18,Lee's Summit Wes,8
18,Lee's Summit West,11
18,Liberty,118
18,Liberty (Wentzvi,0
18,Liberty North,89
18,Lindbergh,18
18,MICDS,24
18,Marquette,99
18,Nixa,0
18,Oak Park,0
18,Ozark,27
18,Park Hill,14
18,Park Hill South,308
18,Parkway South,153
18,Pattonville,33
18,Pembroke Hill,100
18,Raymore-Peculiar,13
18,Republic,30
18,Rock Bridge,169
18,St. Joseph's Aca,273
18,St. Joseph's Academy,0
18,Staley,71
18,Truman,3
18,Westminster Chri,122
18,Westminster Christian Academy,0
19,Blue Springs,19
19,Blue Springs Sou,34
19,Blue Springs South,16
19,Carthage,16
19,Cor Jesu Academy,26
19,Eureka,99
19,Francis Howell,15
19,Francis Howell C,0
19,Francis Howell Central,0
19,Francis Howell North,0
19,Ft. Zumwalt Nort,5
19,Ft. Zumwalt North,0
19,Hickman,81
19,Jackson,27
19,Kickapoo,0
19,Kirkwood,146
19,Lafayette (Wildw,69
19,Lafayette (Wildwood),0
19,Lee's Summit,47
19,Lee's Summit Nor,50
19,Lee's Summit Wes,7
19,Lee's Summit West,7
19,Liberty,122
19,Liberty (Wentzvi,4
19,Liberty North,84
19,Lindbergh,16
19,MICDS,19
19,Marquette,134
19,Nixa,0
19,Oak Park,0
19,Ozark,5
19,Park Hill,17
19,Park Hill South,304
19,Parkway South,164
19,Pattonville,33
19,Pembroke Hill,89
19,Raymore-Peculiar,14
19,Republic,18
19,Rock Bridge,192
19,St. Joseph's Aca,282
19,St. Joseph's Academy,0
19,Staley,90
19,Truman,1
19,Westminster Chri,73
19,Westminster Christian Academy,0
20,Blue Springs,8
20,Blue Springs Sou,13
20,Blue Springs South,17
20,Carthage,16
20,Cor Jesu Academy,28
20,Eureka,65
20,Francis Howell,12
20,Francis Howell C,3
20,Francis Howell Central,0
20,Francis Howell North,0
20,Ft. Zumwalt Nort,8
20,Ft. Zumwalt North,0
20,Hickman,94
20,Jackson,31
20,Kickapoo,0
20,Kirkwood,179
20,Lafayette (Wildw,65
20,Lafayette (Wildwood),0
20,Lee's Summit,37
20,Lee's Summit Nor,36
20,Lee's Summit Wes,22
20,Lee's Summit West,13
20,Liberty,112
20,Liberty (Wentzvi,4
20,Liberty North,118
20,Lindbergh,29
20,MICDS,15
20,Marquette,77
20,Nixa,0
20,Oak Park,0
20,Ozark,21
20,Park Hill,16
20,Park Hill South,298
20,Parkway South,158
20,Pattonville,35
20,Pembroke Hill,105
20,Raymore-Peculiar,17
20,Republic,12
20,Rock Bridge,198
20,St. Joseph's Aca,272
20,St. Joseph's Academy,0
20,Staley,84
20,Truman,0
20,Westminster Chri,107
20,Westminster Christian Academy,0
21,Blue Springs,13
21,Blue Springs Sou,44
21,Blue Springs South,24
21,Carthage,15
21,Cor Jesu Academy,22
21,Eureka,90
21,Francis Howell,10
21,Francis Howell C,2
21,Francis Howell Central,0
21,Francis Howell North,0
21,Ft. Zumwalt Nort,15
21,Ft. Zumwalt North,0
21,Hickman,77
21,Jackson,25
21,Kickapoo,0
21,Kirkwood,149
21,Lafayette (Wildw,82
21,Lafayette (Wildwood),0
21,Lee's Summit,28
21,Lee's Summit Nor,42
21,Lee's Summit Wes,25
21,Lee's Summit West,13
21,Liberty,124
21,Liberty (Wentzvi,0
21,Liberty North,100
21,Lindbergh,29
21,MICDS,11
21,Marquette,103
21,Nixa,0
21,Oak Park,0
21,Ozark,22
21,Park Hill,16
21,Park Hill South,301
21,Parkway South,152
21,Pattonville,35
21,Pembroke Hill,86
21,Raymore-Peculiar,14
21,Republic,6
21,Rock Bridge,192
21,St. Joseph's Aca,301
21,St. Joseph's Academy,0
21,Staley,68
21,Truman,2
21,Westminster Chri,87
21,Westminster Christian Academy,0
22,Blue Springs,14
22,Blue Springs Sou,56
22,Blue Springs South,20
22,Carthage,13
22,Cor Jesu Academy,27
22,Eureka,82
22,Francis Howell,10
22,Francis Howell C,0
22,Francis Howell Central,0
22,Francis Howell North,0
22,Ft. Zumwalt Nort,6
22,Ft. Zumwalt North,0
22,Hickman,85
22,Jackson,33
22,Kickapoo,0
22,Kirkwood,173
22,Lafayette (Wildw,70
22,Lafayette (Wildwood),0
22,Lee's Summit,39
22,Lee's Summit Nor,41
22,Lee's Summit Wes,8
22,Lee's Summit West,11
22,Liberty,120
22,Liberty (Wentzvi,5
22,Liberty North,90
22,Lindbergh,17
22,MICDS,9
22,Marquette,125
22,Nixa,0
22,Oak Park,0
22,Ozark,19
22,Park Hill,16
22,Park Hill South,290
22,Parkway South,148
22,Pattonville,33
22,Pembroke Hill,94
22,Raymore-Peculiar,25
22,Republic,26
22,Rock Bridge,179
22,St. Joseph's Aca,280
22,St. Joseph's Academy,0
22,Staley,80
22,Truman,0
22,Westminster Chri,81
22,Westminster Christian Academy,0
23,Blue Springs,9
23,Blue Springs Sou,37
23,Blue Springs South,17
23,Carthage,16
23,Cor Jesu Academy,24
23,Eureka,72
23,Francis Howell,17
23,Francis Howell C,7
23,Francis Howell Central,0
23,Francis Howell North,0
23,Ft. Zumwalt Nort,8
23,Ft. Zumwalt North,0
23,Hickman,78
23,Jackson,34
23,Kickapoo,0
23,Kirkwood,168
23,Lafayette (Wildw,54
23,Lafayette (Wildwood),0
23,Lee's Summit,36
23,Lee's Summit Nor,52
23,Lee's Summit Wes,9
23,Lee's Summit West,9
23,Liberty,120
23,Liberty (Wentzvi,5
23,Liberty North,90
23,Lindbergh,19
23,MICDS,18
23,Marquette,108
23,Nixa,0
23,Oak Park,0
23,Ozark,18
23,Park Hill,15
23,Park Hill South,320
23,Parkway South,152
23,Pattonville,36
23,Pembroke Hill,105
23,Raymore-Peculiar,16
23,Republic,3
23,Rock Bridge,178
23,St. Joseph's Aca,273
23,St. Joseph's Academy,0
23,Staley,96
23,Truman,0
23,Westminster Chri,106
23,Westminster Christian Academy,0
24,Blue Springs,10
24,Blue Springs Sou,28
24,Blue Springs South,21
24,Carthage,13
24,Cor Jesu Academy,41
24,Eureka,78
24,Francis Howell,15
24,Francis Howell C,2
24,Francis Howell Central,0
24,Francis Howell North,0
24,Ft. Zumwalt Nort,4
24,Ft. Zumwalt North,0
24,Hickman,90
24,Jackson,29
24,Kickapoo,0
24,Kirkwood,160
24,Lafayette (Wildw,57
24,Lafayette (Wildwood),0
24,Lee's Summit,35
24,Lee's Summit Nor,49
24,Lee's Summit Wes,33
24,Lee's Summit West,9
24,Liberty,127
24,Liberty (Wentzvi,1
24,Liberty North,85
24,Lindbergh,19
24,MICDS,33
24,Marquette,83
24,Nixa,0
24,Oak Park,0
24,Ozark,14
24,Park Hill,14
24,Park Hill South,291
24,Parkway South,176
24,Pattonville,36
24,Pembroke Hill,100
24,Raymore-Peculiar,20
24,Republic,21
24,Rock Bridge,179
24,St. Joseph's Aca,259
24,St. Joseph's Academy,0
24,Staley,84
24,Truman,0
24,Westminster Chri,109
24,Westminster Christian Academy,0
25,Blue Springs,12
25,Blue Springs Sou,35
25,Blue Springs South,23
25,Carthage,16
25,Cor Jesu Academy,33
25,Eureka,85
25,Francis Howell,11
25,Francis Howell C,2
25,Francis Howell Central,0
25,Francis Howell North,0
25,Ft. Zumwalt Nort,8
25,Ft. Zumwalt North,0
25,Hickman,78
25,Jackson,37
25,Kickapoo,0
25,Kirkwood,148
25,Lafayette (Wildw,57
25,Lafayette (Wildwood),0
25,Lee's Summit,37
25,Lee's Summit Nor,41
25,Lee's Summit Wes,23
25,Lee's Summit West,15
25,Liberty,97
25,Liberty (Wentzvi,12
25,Liberty North,75
25,Lindbergh,24
25,MICDS,18
25,Marquette,98
25,Nixa,0
25,Oak Park,0
25,Ozark,24
25,Park Hill,16
25,Park Hill South,293
25,Parkway South,177
25,Pattonville,32
25,Pembroke Hill,115
25,Raymore-Peculiar,13
25,Republic,15
25,Rock Bridge,178
25,St. Joseph's Aca,294
25,St. Joseph's Academy,0
25,Staley,90
25,Truman,0
25,Westminster Chri,93
25,Westminster Christian Academy,0
26,Blue Springs,13
26,Blue Springs Sou,31
26,Blue Springs South,23
26,Carthage,18
26,Cor Jesu Academy,31
26,Eureka,86
26,Francis Howell,35
26,Francis Howell C,5
26,Francis Howell Central,0
26,Francis Howell North,0
26,Ft. Zumwalt Nort,4
