simulation_id,team,points
5,Incarnate Word Academy,0
5,Jefferson City,0
5,John Burroughs,107
5,Kearney,32
5,Ladue Horton Watkins,59
5,Lebanon,44
5,Lincoln College Prep,14
5,Logan-Rogersville,0
5,Louisiana,62
5,Lutheran South,30
5,Lutheran St. Charles,5
5,Marshfield,0
5,Mehlville,36
5,Monett,21
5,Nerinx Hall,101
5,Nevada,11
5,New Covenant Academy,0
5,North Point,0
5,Notre Dame (Cape Girardeau),0
5,Notre Dame de Sion,107
5,Parkway Central,212
5,Parkway North,0
5,Parkway West,78
5,Platte County,4
5,Poplar Bluff,4
5,Principia,24
5,Rockwood Summit,104
5,STEAM Academy,0
5,Savannah,2
5,Smith-Cotton,0
5,Smithville,0
5,St. Charles West,0
5,St. Dominic,0
5,St. Michael the Archangel,83
5,St. Pius X (Kansas City),0
5,St. Teresa's Academy,194
5,Summit Christian Academy,0
5,Timberland,24
5,Ursuline Academy,39
5,Villa Duchesne,134
5,Visitation Academy,178
5,Warrensburg,0
5,Washington,0
5,Webb City,0
5,Webster Groves,144
5,West Plains,29
6,Barstow,0
6,Belton,0
6,Bolivar,0
6,Camdenton,0
6,Capital City,9
6,Carl Junction,13
6,Central (Cape Girardeau),46
6,Central (Springfield),33
6,Clayton,61
6,Father Tolton,145
6,Ft. Zumwalt East,12
6,Ft. Zumwalt South,11
6,Glendale,36
6,Grain Valley,79
6,Grandview,0
6,Greenwood,6
6,Hannibal,9
6,Hillcrest,0
6,Holt,0
6,Incarnate Word Academy,2
6,Jefferson City,0
6,John Burroughs,103
6,Kearney,45
6,Ladue Horton Watkins,79
6,Lebanon,37
6,Lincoln College Prep,13
6,Logan-Rogersville,0
6,Louisiana,77
6,Lutheran South,37
6,Lutheran St. Charles,5
6,Marshfield,0
6,Mehlville,36
6,Monett,23
6,Nerinx Hall,59
6,Nevada,6
6,New Covenant Academy,0
6,North Point,0
6,Notre Dame (Cape Girardeau),0
6,Notre Dame de Sion,100
6,Parkway Central,221
6,Parkway North,0
6,Parkway West,105
6,Platte County,6
6,Poplar Bluff,6
6,Principia,21
6,Rockwood Summit,95
6,STEAM Academy,0
6,Savannah,4
6,Smith-Cotton,0
6,Smithville,0
6,St. Charles West,0
6,St. Dominic,0
6,St. Michael the Archangel,65
6,St. Pius X (Kansas City),0
6,St. Teresa's Academy,186
6,Summit Christian Academy,4
6,Timberland,27
6,Ursuline Academy,36
6,Villa Duchesne,120
6,Visitation Academy,173
6,Warrensburg,0
6,Washington,0
6,Webb City,0
6,Webster Groves,153
6,West Plains,21
7,Barstow,0
7,Belton,0
7,Bolivar,0
7,Camdenton,0
7,Capital City,17
7,Carl Junction,9
7,Central (Cape Girardeau),50
7,Central (Springfield),17
7,Clayton,67
7,Father Tolton,162
7,Ft. Zumwalt East,17
7,Ft. Zumwalt South,8
7,Glendale,45
7,Grain Valley,45
7,Grandview,0
7,Greenwood,6
7,Hannibal,9
7,Hillcrest,0
7,Holt,0
7,Incarnate Word Academy,0
7,Jefferson City,4
7,John Burroughs,105
7,Kearney,40
7,Ladue Horton Watkins,60
7,Lebanon,36
7,Lincoln College Prep,14
7,Logan-Rogersville,0
7,Louisiana,78
7,Lutheran South,34
7,Lutheran St. Charles,3
7,Marshfield,0
7,Mehlville,34
7,Monett,33
7,Nerinx Hall,85
7,Nevada,3
7,New Covenant Academy,0
7,North Point,0
7,Notre Dame (Cape Girardeau),1
7,Notre Dame de Sion,130
7,Parkway Central,210
7,Parkway North,1
7,Parkway West,69
7,Platte County,3
7,Poplar Bluff,0
7,Principia,21
7,Rockwood Summit,103
7,STEAM Academy,0
7,Savannah,0
7,Smith-Cotton,0
7,Smithville,0
7,St. Charles West,0
7,St. Dominic,0
7,St. Michael the Archangel,88
7,St. Pius X (Kansas City),0
7,St. Teresa's Academy,171
7,Summit Christian Academy,0
7,Timberland,20
7,Ursuline Academy,52
7,Villa Duchesne,159
7,Visitation Academy,164
7,Warrensburg,0
7,Washington,0
7,Webb City,13
7,Webster Groves,122
7,West Plains,17
8,Barstow,0
8,Belton,0
8,Bolivar,0
8,Camdenton,0
8,Capital City,22
8,Carl Junction,12
8,Central (Cape Girardeau),50
8,Central (Springfield),27
8,Clayton,68
8,Father Tolton,138
8,Ft. Zumwalt East,6
8,Ft. Zumwalt South,21
8,Glendale,37
8,Grain Valley,77
8,Grandview,0
8,Greenwood,7
8,Hannibal,16
8,Hillcrest,0
8,Holt,0
8,Incarnate Word Academy,0
8,Jefferson City,0
8,John Burroughs,127
8,Kearney,26
8,Ladue Horton Watkins,47
8,Lebanon,36
8,Lincoln College Prep,15
8,Logan-Rogersville,0
8,Louisiana,64
8,Lutheran South,27
8,Lutheran St. Charles,6
8,Marshfield,0
8,Mehlville,33
8,Monett,16
8,Nerinx Hall,83
8,Nevada,14
8,New Covenant Academy,0
8,North Point,0
8,Notre Dame (Cape Girardeau),4
8,Notre Dame de Sion,104
8,Parkway Central,226
8,Parkway North,0
8,Parkway West,90
8,Platte County,4
8,Poplar Bluff,2
8,Principia,17
8,Rockwood Summit,96
8,STEAM Academy,0
8,Savannah,0
8,Smith-Cotton,0
8,Smithville,0
8,St. Charles West,0
8,St. Dominic,0
8,St. Michael the Archangel,70
8,St. Pius X (Kansas City),0
8,St. Teresa's Academy,184
8,Summit Christian Academy,0
8,Timberland,22
8,Ursuline Academy,35
8,Villa Duchesne,131
8,Visitation Academy,188
8,Warrensburg,0
8,Washington,0
8,Webb City,7
8,Webster Groves,154
8,West Plains,16
9,Barstow,0
9,Belton,0
9,Bolivar,0
9,Camdenton,0
9,Capital City,11
9,Carl Junction,13
9,Central (Cape Girardeau),64
9,Central (Springfield),22
9,Clayton,97
9,Father Tolton,142
9,Ft. Zumwalt East,8
9,Ft. Zumwalt South,16
9,Glendale,39
9,Grain Valley,65
9,Grandview,0
9,Greenwood,9
9,Hannibal,9
9,Hillcrest,0
9,Holt,0
9,Incarnate Word Academy,0
9,Jefferson City,0
9,John Burroughs,125
9,Kearney,33
9,Ladue Horton Watkins,53
9,Lebanon,29
9,Lincoln College Prep,15
9,Logan-Rogersville,0
9,Louisiana,50
9,Lutheran South,30
9,Lutheran St. Charles,4
9,Marshfield,0
9,Mehlville,37
9,Monett,13
9,Nerinx Hall,102
9,Nevada,9
9,New Covenant Academy,0
9,North Point,0
9,Notre Dame (Cape Girardeau),0
9,Notre Dame de Sion,111
9,Parkway Central,227
9,Parkway North,0
9,Parkway West,98
9,Platte County,2
9,Poplar Bluff,0
9,Principia,9
9,Rockwood Summit,71
9,STEAM Academy,0
9,Savannah,1
9,Smith-Cotton,0
9,Smithville,0
9,St. Charles West,0
9,St. Dominic,0
9,St. Michael the Archangel,57
9,St. Pius X (Kansas City),0
9,St. Teresa's Academy,190
9,Summit Christian Academy,0
9,Timberland,26
9,Ursuline Academy,78
9,Villa Duchesne,135
9,Visitation Academy,173
9,Warrensburg,0
9,Washington,0
9,Webb City,2
9,Webster Groves,124
9,West Plains,26
10,Barstow,0
10,Belton,0
10,Bolivar,0
10,Camdenton,0
10,Capital City,17
10,Carl Junction,14
10,Central (Cape Girardeau),54
10,Central (Springfield),18
10,Clayton,85
10,Father Tolton,149
10,Ft. Zumwalt East,15
10,Ft. Zumwalt South,14
10,Glendale,30
10,Grain Valley,72
10,Grandview,0
10,Greenwood,6
10,Hannibal,12
10,Hillcrest,0
10,Holt,0
10,Incarnate Word Academy,6
10,Jefferson City,0
10,John Burroughs,111
10,Kearney,18
10,Ladue Horton Watkins,64
10,Lebanon,39
10,Lincoln College Prep,17
10,Logan-Rogersville,0
10,Louisiana,45
10,Lutheran South,30
10,Lutheran St. Charles,5
10,Marshfield,0
10,Mehlville,37
10,Monett,25
10,Nerinx Hall,120
10,Nevada,13
10,New Covenant Academy,0
10,North Point,0
10,Notre Dame (Cape Girardeau),0
10,Notre Dame de Sion,90
10,Parkway Central,227
10,Parkway North,0
10,Parkway West,74
10,Platte County,2
10,Poplar Bluff,0
10,Principia,20
10,Rockwood Summit,84
10,STEAM Academy,0
10,Savannah,10
10,Smith-Cotton,0
10,Smithville,0
10,St. Charles West,0
10,St. Dominic,0
10,St. Michael the Archangel,69
10,St. Pius X (Kansas City),0
10,St. Teresa's Academy,162
10,Summit Christian Academy,0
10,Timberland,29
10,Ursuline Academy,47
10,Villa Duchesne,127
10,Visitation Academy,179
10,Warrensburg,0
10,Washington,0
10,Webb City,10
10,Webster Groves,162
10,West Plains,17
11,Barstow,0
11,Belton,0
11,Bolivar,0
11,Camdenton,0
11,Capital City,13
11,Carl Junction,12
11,Central (Cape Girardeau),52
11,Central (Springfield),32
11,Clayton,72
11,Father Tolton,138
11,Ft. Zumwalt East,13
11,Ft. Zumwalt South,8
11,Glendale,36
11,Grain Valley,79
11,Grandview,0
11,Greenwood,6
11,Hannibal,7
11,Hillcrest,0
11,Holt,0
11,Incarnate Word Academy,0
11,Jefferson City,0
11,John Burroughs,110
11,Kearney,22
11,Ladue Horton Watkins,57
11,Lebanon,25
11,Lincoln College Prep,20
11,Logan-Rogersville,0
11,Louisiana,67
11,Lutheran South,30
11,Lutheran St. Charles,5
11,Marshfield,0
11,Mehlville,36
11,Monett,40
11,Nerinx Hall,60
11,Nevada,13
11,New Covenant Academy,0
11,North Point,0
11,Notre Dame (Cape Girardeau),2
11,Notre Dame de Sion,113
11,Parkway Central,236
11,Parkway North,1
11,Parkway West,100
11,Platte County,1
11,Poplar Bluff,0
11,Principia,20
11,Rockwood Summit,96
11,STEAM Academy,0
11,Savannah,0
11,Smith-Cotton,0
11,Smithville,0
11,St. Charles West,0
11,St. Dominic,0
11,St. Michael the Archangel,81
11,St. Pius X (Kansas City),0
11,St. Teresa's Academy,161
11,Summit Christian Academy,0
11,Timberland,33
11,Ursuline Academy,50
11,Villa Duchesne,150
11,Visitation Academy,167
11,Warrensburg,0
11,Washington,0
11,Webb City,1
11,Webster Groves,133
11,West Plains,27
12,Barstow,0
12,Belton,0
12,Bolivar,0
12,Camdenton,0
12,Capital City,7
12,Carl Junction,14
12,Central (Cape Girardeau),49
12,Central (Springfield),36
12,Clayton,41
12,Father Tolton,153
12,Ft. Zumwalt East,7
12,Ft. Zumwalt South,12
12,Glendale,48
12,Grain Valley,62
12,Grandview,0
12,Greenwood,13
12,Hannibal,9
12,Hillcrest,0
12,Holt,0
12,Incarnate Word Academy,0
12,Jefferson City,0
12,John Burroughs,104
12,Kearney,69
12,Ladue Horton Watkins,68
12,Lebanon,42
12,Lincoln College Prep,13
12,Logan-Rogersville,0
12,Louisiana,61
12,Lutheran South,25
12,Lutheran St. Charles,9
12,Marshfield,0
12,Mehlville,35
12,Monett,27
12,Nerinx Hall,58
12,Nevada,11
12,New Covenant Academy,0
12,North Point,0
12,Notre Dame (Cape Girardeau),7
12,Notre Dame de Sion,101
12,Parkway Central,209
12,Parkway North,12
12,Parkway West,87
12,Platte County,0
12,Poplar Bluff,0
12,Principia,12
12,Rockwood Summit,67
12,STEAM Academy,0
12,Savannah,0
12,Smith-Cotton,0
12,Smithville,0
12,St. Charles West,0
12,St. Dominic,0
12,St. Michael the Archangel,95
12,St. Pius X (Kansas City),0
12,St. Teresa's Academy,172
12,Summit Christian Academy,0
12,Timberland,25
12,Ursuline Academy,87
12,Villa Duchesne,133
12,Visitation Academy,176
12,Warrensburg,0
12,Washington,0
12,Webb City,8
12,Webster Groves,138
12,West Plains,23
13,Barstow,0
13,Belton,0
13,Bolivar,0
13,Camdenton,0
13,Capital City,23
13,Carl Junction,11
13,Central (Cape Girardeau),56
13,Central (Springfield),25
13,Clayton,57
13,Father Tolton,146
13,Ft. Zumwalt East,7
13,Ft. Zumwalt South,23
13,Glendale,50
13,Grain Valley,87
13,Grandview,0
13,Greenwood,3
13,Hannibal,6
13,Hillcrest,0
13,Holt,0
13,Incarnate Word Academy,0
13,Jefferson City,0
13,John Burroughs,69
13,Kearney,45
13,Ladue Horton Watkins,55
13,Lebanon,52
13,Lincoln College Prep,13
13,Logan-Rogersville,0
13,Louisiana,51
13,Lutheran South,30
13,Lutheran St. Charles,6
13,Marshfield,0
13,Mehlville,34
13,Monett,36
13,Nerinx Hall,74
13,Nevada,13
13,New Covenant Academy,0
13,North Point,0
13,Notre Dame (Cape Girardeau),0
13,Notre Dame de Sion,97
13,Parkway Central,246
13,Parkway North,3
13,Parkway West,81
13,Platte County,0
13,Poplar Bluff,6
13,Principia,13
13,Rockwood Summit,101
13,STEAM Academy,0
13,Savannah,1
13,Smith-Cotton,0
13,Smithville,0
13,St. Charles West,0
13,St. Dominic,0
13,St. Michael the Archangel,63
13,St. Pius X (Kansas City),0
13,St. Teresa's Academy,181
13,Summit Christian Academy,0
13,Timberland,22
13,Ursuline Academy,43
13,Villa Duchesne,138
13,Visitation Academy,175
13,Warrensburg,0
13,Washington,0
13,Webb City,10
13,Webster Groves,154
13,West Plains,19
14,Barstow,0
14,Belton,0
14,Bolivar,0
14,Camdenton,0
14,Capital City,14
14,Carl Junction,14
14,Central (Cape Girardeau),52
14,Central (Springfield),24
14,Clayton,64
14,Father Tolton,161
14,Ft. Zumwalt East,0
14,Ft. Zumwalt South,14
14,Glendale,40
14,Grain Valley,69
14,Grandview,1
14,Greenwood,10
14,Hannibal,11
14,Hillcrest,0
14,Holt,0
14,Incarnate Word Academy,0
14,Jefferson City,0
14,John Burroughs,136
14,Kearney,24
14,Ladue Horton Watkins,38
14,Lebanon,31
14,Lincoln College Prep,10
14,Logan-Rogersville,0
14,Louisiana,72
14,Lutheran South,36
14,Lutheran St. Charles,6
14,Marshfield,0
14,Mehlville,30
14,Monett,25
14,Nerinx Hall,73
14,Nevada,11
14,New Covenant Academy,0
14,North Point,0
14,Notre Dame (Cape Girardeau),0
14,Notre Dame de Sion,114
14,Parkway Central,216
14,Parkway North,2
14,Parkway West,89
14,Platte County,3
14,Poplar Bluff,4
14,Principia,13
14,Rockwood Summit,76
14,STEAM Academy,0
14,Savannah,0
14,Smith-Cotton,0
14,Smithville,0
14,St. Charles West,0
14,St. Dominic,0
14,St. Michael the Archangel,48
14,St. Pius X (Kansas City),0
14,St. Teresa's Academy,189
14,Summit Christian Academy,0
14,Timberland,26
14,Ursuline Academy,78
14,Villa Duchesne,147
14,Visitation Academy,173
14,Warrensburg,0
14,Washington,0
14,Webb City,7
14,Webster Groves,152
14,West Plains,22
15,Barstow,0
15,Belton,0
15,Bolivar,0
15,Camdenton,0
15,Capital City,21
15,Carl Junction,19
15,Central (Cape Girardeau),58
15,Central (Springfield),24
15,Clayton,45
15,Father Tolton,148
15,Ft. Zumwalt East,19
15,Ft. Zumwalt South,10
15,Glendale,53
15,Grain Valley,83
15,Grandview,0
15,Greenwood,7
15,Hannibal,6
15,Hillcrest,0
15,Holt,0
15,Incarnate Word Academy,0
15,Jefferson City,0
15,John Burroughs,116
15,Kearney,29
15,Ladue Horton Watkins,38
15,Lebanon,40
15,Lincoln College Prep,17
15,Logan-Rogersville,0
15,Louisiana,69
15,Lutheran South,33
15,Lutheran St. Charles,4
15,Marshfield,0
15,Mehlville,37
15,Monett,26
15,Nerinx Hall,68
15,Nevada,15
15,New Covenant Academy,0
15,North Point,0
15,Notre Dame (Cape Girardeau),0
15,Notre Dame de Sion,113
15,Parkway Central,233
15,Parkway North,2
15,Parkway West,102
15,Platte County,6
15,Poplar Bluff,4
15,Principia,18
15,Rockwood Summit,78
15,STEAM Academy,0
15,Savannah,10
15,Smith-Cotton,0
15,Smithville,0
15,St. Charles West,0
15,St. Dominic,0
15,St. Michael the Archangel,93
15,St. Pius X (Kansas City),0
15,St. Teresa's Academy,155
15,Summit Christian Academy,0
15,Timberland,25
15,Ursuline Academy,37
15,Villa Duchesne,140
15,Visitation Academy,184
15,Warrensburg,0
15,Washington,0
15,Webb City,1
15,Webster Groves,125
15,West Plains,14
16,Barstow,0
16,Belton,0
16,Bolivar,0
16,Camdenton,0
16,Capital City,6
16,Carl Junction,19
16,Central (Cape Girardeau),58
16,Central (Springfield),19
16,Clayton,72
16,Father Tolton,146
16,Ft. Zumwalt East,9
16,Ft. Zumwalt South,15
16,Glendale,33
16,Grain Valley,101
16,Grandview,6
16,Greenwood,13
16,Hannibal,7
16,Hillcrest,0
16,Holt,0
16,Incarnate Word Academy,0
16,Jefferson City,0
16,John Burroughs,100
16,Kearney,32
16,Ladue Horton Watkins,84
16,Lebanon,43
16,Lincoln College Prep,23
16,Logan-Rogersville,0
16,Louisiana,69
16,Lutheran South,33
16,Lutheran St. Charles,5
16,Marshfield,0
16,Mehlville,35
16,Monett,19
16,Nerinx Hall,58
16,Nevada,15
16,New Covenant Academy,0
16,North Point,0
16,Notre Dame (Cape Girardeau),3
16,Notre Dame de Sion,82
16,Parkway Central,232
16,Parkway North,0
16,Parkway West,79
16,Platte County,1
16,Poplar Bluff,0
16,Principia,18
16,Rockwood Summit,76
16,STEAM Academy,0
16,Savannah,8
16,Smith-Cotton,0
16,Smithville,0
16,St. Charles West,0
16,St. Dominic,0
16,St. Michael the Archangel,85
16,St. Pius X (Kansas City),0
16,St. Teresa's Academy,168
16,Summit Christian Academy,2
16,Timberland,25
16,Ursuline Academy,63
16,Villa Duchesne,127
16,Visitation Academy,168
16,Warrensburg,0
16,Washington,0
16,Webb City,0
16,Webster Groves,150
16,West Plains,18
17,Barstow,0
17,Belton,0
17,Bolivar,0
17,Camdenton,0
17,Capital City,4
17,Carl Junction,12
17,Central (Cape Girardeau),58
17,Central (Springfield),25
17,Clayton,69
17,Father Tolton,141
17,Ft. Zumwalt East,15
17,Ft. Zumwalt South,11
17,Glendale,43
17,Grain Valley,66
17,Grandview,0
17,Greenwood,13
17,Hannibal,9
17,Hillcrest,0
17,Holt,0
17,Incarnate Word Academy,0
17,Jefferson City,0
17,John Burroughs,121
17,Kearney,40
17,Ladue Horton Watkins,39
17,Lebanon,37
17,Lincoln College Prep,13
17,Logan-Rogersville,0
17,Louisiana,48
17,Lutheran South,36
17,Lutheran St. Charles,4
17,Marshfield,0
17,Mehlville,37
17,Monett,19
17,Nerinx Hall,68
17,Nevada,17
17,New Covenant Academy,0
17,North Point,0
17,Notre Dame (Cape Girardeau),3
17,Notre Dame de Sion,107
17,Parkway Central,236
17,Parkway North,0
17,Parkway West,84
17,Platte County,11
17,Poplar Bluff,0
17,Principia,13
17,Rockwood Summit,115
17,STEAM Academy,0
17,Savannah,2
17,Smith-Cotton,0
17,Smithville,0
17,St. Charles West,0
17,St. Dominic,0
17,St. Michael the Archangel,64
17,St. Pius X (Kansas City),0
17,St. Teresa's Academy,143
17,Summit Christian Academy,0
17,Timberland,25
17,Ursuline Academy,97
17,Villa Duchesne,146
17,Visitation Academy,164
17,Warrensburg,0
17,Washington,0
17,Webb City,15
17,Webster Groves,139
17,West Plains,16
18,Barstow,0
18,Belton,0
18,Bolivar,0
18,Camdenton,0
18,Capital City,10
18,Carl Junction,18
18,Central (Cape Girardeau),52
18,Central (Springfield),24
18,Clayton,58
18,Father Tolton,138
18,Ft. Zumwalt East,12
18,Ft. Zumwalt South,15
18,Glendale,39
18,Grain Valley,65
18,Grandview,0
18,Greenwood,5
18,Hannibal,13
18,Hillcrest,0
18,Holt,0
18,Incarnate Word Academy,0
18,Jefferson City,0
18,John Burroughs,122
18,Kearney,38
18,Ladue Horton Watkins,71
18,Lebanon,54
18,Lincoln College Prep,21
18,Logan-Rogersville,0
18,Louisiana,51
18,Lutheran South,33
18,Lutheran St. Charles,3
18,Marshfield,0
18,Mehlville,33
18,Monett,19
18,Nerinx Hall,86
18,Nevada,13
18,New Covenant Academy,0
18,North Point,0
18,Notre Dame (Cape Girardeau),0
18,Notre Dame de Sion,124
18,Parkway Central,232
18,Parkway North,0
18,Parkway West,79
18,Platte County,2
18,Poplar Bluff,1
18,Principia,20
18,Rockwood Summit,123
18,STEAM Academy,0
18,Savannah,3
18,Smith-Cotton,0
18,Smithville,0
18,St. Charles West,0
18,St. Dominic,0
18,St. Michael the Archangel,63
18,St. Pius X (Kansas City),1
